ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
ISTITUTO D'ISTRUZIONE SUPERIORE NAPOLEONE COLAJANNI,91022680861,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Petrucci Ferraris Maresca,97076570791,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Pezzullo,80004420784,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Publio Virgilio Marone,93066710711,ARGO SOFTWARE SRL,838520880
Istituto D'Istruzione Superiore Publio Virgilio Marone,93066710711,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore Racchetti - da Vinci,82004890198,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Siniscola,80007110911,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore Vincenzo Ragusa Otama Kiyohara Filippo Parlatore,80016820823,ARGO SOFTWARE SRL,838520880
Istituto d'Istruzione Superiore Vincenzo Ragusa Otama Kiyohara Filippo Parlatore,80016820823,Ministero dell'istruzione e del merito,80185250588
Istituto Degli Innocenti di Firenze,80016790489,Regione Toscana,1386030488
Istituto di Alta Formazione Artistica e Musicale,80008870877,BANCA MONTE DEI PASCHI DI SIENA,884060526
Istituto di Formazione Professionale Alberghiero di Levico Terme,90018790221,Provincia Autonoma di Trento,337460224
ISTITUTO DI FORMAZIONE PROFESSIONALE ALBERGHIERO DI ROVERETO,94031080222,Provincia Autonoma di Trento,337460224
Istituto di Formazione Professionale Sandro Pertini Servizi alla Persona e del Legno,01944590221,Provincia Autonoma di Trento,337460224
Istituto di Istruzione Alcide Degasperi,81002070225,Provincia Autonoma di Trento,337460224
Istituto di Istruzione La Rosa Bianca Weisse Rose di Cavalese,91011670220,Provincia Autonoma di Trento,337460224
Istituto di istruzione Lorenzo Guetti,86004180229,Provincia Autonoma di Trento,337460224
ISTITUTO DI ISTRUZIONE MARIE CURIE - PERGINE VALSUGANA  TN,96013880222,Provincia Autonoma di Trento,337460224
Istituto di Istruzione Secondaria Alberti,92005070146,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria di Ii Grado,82013040215,Alto Adige Riscossioni Spa,2805390214
Istituto di Istruzione Secondaria di II Grado Cesare Battisti,80003380211,Alto Adige Riscossioni Spa,2805390214
Istituto di Istruzione Secondaria di Secondo Grado per le Scienze Umane i Servizi  e il Turismo in Lingua Italiana Claudia De' Medici - Bolzano,80005800216,Alto Adige Riscossioni Spa,2805390214
Istituto di Istruzione Secondaria di Secondo Grado Vittoria Colonna,97197570589,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore - Polo Tecnologico A. Minuziano - M. Di Sangro - L.B. Alberti,03800890711,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria Superiore - Polo Tecnologico A. Minuziano - M. Di Sangro - L.B. Alberti,03800890711,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE ""ENRICO FERMI"" - BIBBIENA",80000110512,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Alpi Montale,93469290725,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria Superiore Alpi Montale,93469290725,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Berenini,91042630342,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Colamonico - Chiarulli,91081190729,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria Superiore Colamonico - Chiarulli,91081190729,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE ETTORE CARAFA,90002710722,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE ETTORE CARAFA,90002710722,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Falcone e Borsellino,80011900752,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Fermi - Pier Luigi Nervi - Cassandro,90091100728,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Ferraris,93449280721,Ministero dell'istruzione e del merito,80185250588
Istituto Di Istruzione Secondaria Superiore Mons. Antonio Bello,80023190723,ARGO SOFTWARE SRL,838520880
Istituto Di Istruzione Secondaria Superiore Mons. Antonio Bello,80023190723,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Panetti Pitagora,93459230723,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Ruggero II,90015570642,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria Superiore Ruggero II,90015570642,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Statale Filadelfo Insolera,80002090894,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria Superiore Statale Filadelfo Insolera,80002090894,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria SuperioreIS ITN-ITG-IPS Riposto,92015900878,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Secondaria SuperioreIS ITN-ITG-IPS Riposto,92015900878,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore,91021520068,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE - GIOVAN BATTISTA HODIERNA',92060600852,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE - GIOVAN BATTISTA HODIERNA',92060600852,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE  'AIMONE CRAVETTA',95002220044,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO DI ISTRUZIONE SUPERIORE ""ANTONIO GUASTAFERRO""",91051600442,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO DI ISTRUZIONE SUPERIORE ""ZAPPA-PITAGORA""",93061680919,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE A. MANZONI E F. JUVARA,80004710853,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore A. Venturi,94180990361,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore A.Volta Liceo e Tecnico,93038930363,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Acciaiuoli-einaudi,91012970694,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Acciaiuoli-einaudi,91012970694,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Alberti Dante,94276800482,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Alberti Dante,94276800482,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Alessandro Volta,93052590697,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Alessandro Volta,93052590697,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Angelo Secchi,91180540352,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Angelo Secchi,91180540352,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Antonio Orsini Osvaldo Licini,92059890449,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Argentia,91587340158,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Barcellona Medi,90017860835,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Barcellona Medi,90017860835,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Bernalda Ferrandina,90024340771,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Bernalda Ferrandina,90024340771,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Bettino Ricasoli,80006360525,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Bettino Ricasoli,80006360525,Ministero dell'istruzione e del merito,80185250588
Istituto Di Istruzione Superiore Carlo Maria Carafa Mazzarino E Riesi,90012980851,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE CARLO MATTEUCCI,96572090585,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Carlo Piaggia,91048190465,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Carlo Piaggia,91048190465,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Cestari-righi,91021780274,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Cestari-righi,91021780274,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore CL. - I.P.A.A. - I.P.A.C.L.E,01343680912,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Classico e Artistico di Terni,91066510552,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore De Sanctis Deledda,92229610925,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore De Sanctis Deledda,92229610925,Ministero dell'istruzione e del merito,80185250588
Istituto Di Istruzione Superiore del Cossatese e Valle Strona,92016710029,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Dionigi Scano,92259010921,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Dionigi Scano,92259010921,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE DOMENICO REA,94086160655,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE DOMENICO REA,94086160655,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Einaudi,92247680926,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Einaudi,92247680926,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Einaudi Pareto,97317830822,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Einaudi Pareto,97317830822,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Einstein De Lorenzo,96068000767,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Einstein De Lorenzo,96068000767,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Emanuele Basile Monreale,97164890820,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Emanuele Basile Monreale,97164890820,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Enrico Fermi,92025400661,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore F.Lli Taddia,90013480380,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore F.Lli Taddia,90013480380,Advanced Systems S.p.A.,3383350638
Istituto di Istruzione Superiore Falcone-Righi,80127350157,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore G. Boccardi,91049570707,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore G. Bruno,80004990612,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore G. Peano,80032310486,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore G. Romani,81002570190,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore G.B. Odierna,90027870840,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore G.B. Odierna,90027870840,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Galilei - Di Palo,95140370651,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Galilei - Di Palo,95140370651,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Galileo Ferraris - Enrico Fermi,93245100230,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Giosue Carducci  I.I.S. Giosue' Carducci,97199260585,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Guarino Guarini,94194340363,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore I.T. Minerario Asproni Itcg Fermi,90036560929,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore I.T. Minerario Asproni Itcg Fermi,90036560929,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Iiti Verona Trento Messina,03224560833,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Ipsaa e Ipssar Don Deodato Meloni  Settore Servizi per Agricoltura e Lo Sviluppo Rurale e Servizi per Enogastronomia e Ospitalita Alberghiera e I Servizi Commerciali Servizi Sociali e Odontotecnico,80005710951,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Ipsaa e Ipssar Don Deodato Meloni  Settore Servizi per Agricoltura e Lo Sviluppo Rurale e Servizi per Enogastronomia e Ospitalita Alberghiera e I Servizi Commerciali Servizi Sociali e Odontotecnico,80005710951,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore L. Einaudi,93079110891,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore L. Einaudi,93079110891,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore L. Einaudi,82001490174,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Leonardo da Vinci - Ottavio Colecchi,93027230668,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Leonardo da Vinci - Ottavio Colecchi,93027230668,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore M. Guggenheim,80012520278,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Marconi Lussu San Gavino Monreale,91024830928,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Marconi Lussu San Gavino Monreale,91024830928,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Margherita Hack,97197630581,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Mattiussi - Pertini,91098190936,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Maurolico,80007300835,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Maurolico,80007300835,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Mazzone Roccella Ionica,90034720806,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Medaglia D'Oro Citta' di Cassino,90041230609,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Michele Sanmicheli,80017760234,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Orso Mario Corbino,97308540828,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Orso Mario Corbino,97308540828,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore P. Sraffa,82004950190,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE PAOLO DAGOMARI,92113180480,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE PAOLO DAGOMARI,92113180480,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Patini Liberatore,82001010667,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Patini Liberatore,82001010667,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Petruccelli Parisi,96081320762,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Petruccelli Parisi,96081320762,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Polo Tecnico Professionale di Lugo,91001030393,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore Polo Tecnico Professionale di Lugo,91001030393,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE R. PUCCI,80022410650,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore S. Bandini,92064970525,ARGO SOFTWARE SRL,838520880
Istituto di Istruzione Superiore S. Bandini,92064970525,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore S. Pertini E. Santoni Crotone,81007850795,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE S.D'ACQUISTO,90024850829,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE S.D'ACQUISTO,90024850829,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore San Benedetto Cassino,90012980604,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Sansi Leonardi Volta di Spoleto,93020930546,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Sassetti Peruzzi,94061580489,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Sassetti Peruzzi,94061580489,Numera Sistemi e Informatica SpA,1265230902
Istituto di Istruzione Superiore Schiaparelli Gramsci,97699280158,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Secondaria Statale Eugenio Pantaleo,95215890633,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE STATALE BENEDETTO VARCHI,81004290516,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE STATALE BENEDETTO VARCHI,81004290516,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Statale Caravaggio,97567330580,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Statale Marco Fanno,00526400262,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE TONINO GUERRA DI CERVIA,92097890393,ARGO SOFTWARE SRL,838520880
ISTITUTO DI ISTRUZIONE SUPERIORE TONINO GUERRA DI CERVIA,92097890393,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Via Di Saponara 150,96103940589,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Superiore Via Roma 298,94070400588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO DI ISTRUZIONE SUPERIORE VIRGILIO DI  BENEVENTO,80001860628,Ministero dell'istruzione e del merito,80185250588
Istituto di Primo Baldacchini Manzoni,90101460724,Ministero dell'istruzione e del merito,80185250588
Istituto di Ricovero e Cura a Carattere Scientifico Centro di Riferimento Oncologico della Basilicata,93002460769,Regione Basilicata,80002950766
Istituto Don Calabria,00280090234,"Unicredit, Societa' per Azioni",348170101
ISTITUTO E.MORANTE TECNICO E PROFESSIONALE,93038920364,Ministero dell'istruzione e del merito,80185250588
Istituto Emilio Biazzi - I.P.A.B - Struttura Protetta,80010650333,Crédit Agricole Group Solutions Società Consortile per azioni,2771790348
Istituto Europeo di Oncologia S.r.l.,08691440153,Regione Lombardia,80050050154
Istituto Giannina Gaslini,00577500101,Regione Liguria,849050109
Istituto Globale Carloforte,90016560923,Ministero dell'istruzione e del merito,80185250588
ISTITUTO GLOBALE SANT'ANTIOCO,90027650929,Ministero dell'istruzione e del merito,80185250588
Istituto Gregorio da Catino,90071200571,ARGO SOFTWARE SRL,838520880
Istituto Gregorio da Catino,90071200571,Ministero dell'istruzione e del merito,80185250588
ISTITUTO in ISTITUTO COMPRENSIVO BADIA POLESINE - TRECENTA,82002470290,Ministero dell'istruzione e del merito,80185250588
ISTITUTO ISTRUZIONE - IISS ENRICO MATTEI  MAGLIE,92000250750,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Satale Gobetti - De Libero,90068340596,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria G.B.Vico,94079350651,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria G.B.Vico,94079350651,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Mattei,94032120787,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria Mattei,94032120787,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Piero Calamandrei,94248700489,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Piero Calamandrei,94248700489,Numera Sistemi e Informatica SpA,1265230902
Istituto Istruzione Secondaria Statale Pio La Torre,97335400822,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria Statale Pio La Torre,97335400822,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO ISTRUZIONE SECONDARIA SUPERIORE ""GALILEI- COSTA - SCARAMBONE""",80014670758,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore A.Moro,92070930729,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Carlo Emilio Gadda,92180110345,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Ettore Majorana,90229660734,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria Superiore Ettore Majorana,90229660734,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore F.Calasso,93126460752,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Federico II Stupor Mundi,83002610729,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore G.Marconi,93449270722,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria Superiore G.Marconi,93449270722,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Laporta Falcone Borsellino,93140040754,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Larino,91049600702,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore per Le Scienze Le Tecnologie e I Servizi G. Galilei,80006520219,Alto Adige Riscossioni Spa,2805390214
Istituto Istruzione Secondaria Superiore Polo Tecnico Mediterraneo 'Aldo Moro',93153210757,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Virgilio,93131100757,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Vittoria Colonna,80002640516,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Secondaria Superiore Volta - De Gemmis,93469280726,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Secondaria Superiore Volta - De Gemmis,93469280726,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore 'Cassata Gattapone',92017080547,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore - 'E. Fermi',81002070779,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore - 'E. Fermi',81002070779,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore - 'Tommaso Salvini',97197430586,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore - A. Farnese,90128410561,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore - A. Farnese,90128410561,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore - G.Plana,97856410010,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO ISTRUZIONE SUPERIORE ""A.MEUCCI-E.MATTEI""",92275320924,ARGO SOFTWARE SRL,838520880
"ISTITUTO ISTRUZIONE SUPERIORE ""A.MEUCCI-E.MATTEI""",92275320924,Ministero dell'istruzione e del merito,80185250588
"Istituto Istruzione Superiore ""Einaudi-Alvaro""",91021440804,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO ISTRUZIONE SUPERIORE ""I. E V. FLORIO"" ERICE",93085840812,ARGO SOFTWARE SRL,838520880
"ISTITUTO ISTRUZIONE SUPERIORE ""I. E V. FLORIO"" ERICE",93085840812,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO ISTRUZIONE SUPERIORE ""LEONARDO DA VINCI""",90035570614,ARGO SOFTWARE SRL,838520880
"ISTITUTO ISTRUZIONE SUPERIORE ""LEONARDO DA VINCI""",90035570614,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO ISTRUZIONE SUPERIORE ""P. SAVI""",90146730560,ARGO SOFTWARE SRL,838520880
"ISTITUTO ISTRUZIONE SUPERIORE ""P. SAVI""",90146730560,Ministero dell'istruzione e del merito,80185250588
"Istituto Istruzione Superiore ""Pier Luigi Nervi - Alaimo""",91000280890,Ministero dell'istruzione e del merito,80185250588
"Istituto Istruzione Superiore ""Segato""",80001970252,ARGO SOFTWARE SRL,838520880
"Istituto Istruzione Superiore ""Segato""",80001970252,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore A. Einstein,80024620280,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore A. Meucci - Ronciglione,90128420560,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore A. Meucci - Ronciglione,90128420560,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore A. Moro,90095040722,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore A. Turi,93056910776,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Abramo Lincoln,91052200861,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Abramo Lincoln,91052200861,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Adone Zoli Atri,90019750679,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Alessandro Volta,92063450859,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Amedeo Avogadro,94037670026,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Andrea Scotton,93002740244,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Antonio Pacinotti,94079330653,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Baracca,92090920403,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Baracca,92090920403,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Besta - Gloriosi,82002030656,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Besta - Gloriosi,82002030656,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Biagio Pascal,96457680583,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Biagio Pascal,96457680583,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Bonomi Mazzolari,93074150207,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore C Rondani,92193630347,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore C Rondani,92193630347,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Carlo Cattaneo,97846610588,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Carlo Jucci,90085040575,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Carlo Jucci,90085040575,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Cesare Baronio,91026720606,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Crescenzi Pacinotti Sirani,91407710374,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore De Castro - Contini di Oristano,90050990952,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore De Castro - Contini di Oristano,90050990952,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Devilla,92141440906,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Devilla,92141440906,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Don Milani Trento,94024530225,Provincia Autonoma di Trento,337460224
Istituto Istruzione Superiore Duca Abruzzi Libero Grassi,80017620826,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore Duca Abruzzi Libero Grassi,80017620826,Ministero dell'istruzione e del merito,80185250588
ISTITUTO ISTRUZIONE SUPERIORE E. MAJORANA,91049590705,Ministero dell'istruzione e del merito,80185250588
ISTITUTO ISTRUZIONE SUPERIORE E.FERMI-G. FILANGIERI,81003410594,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore E.Fermi-Guttuso,92030810870,ARGO SOFTWARE SRL,838520880
Istituto Istruzione Superiore E.Fermi-Guttuso,92030810870,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Einaudi,93087210386,Ministero dell'istruzione e del merito,80185250588
Istituto Istruzione Superiore Eliano Luzzatti,93024610581,Ministero dell'istruzione e del merito,80185250588
